date,AdjClose,Approx,D1,D2,D3,D4,D5,D6,D7,D8,D9,Target
2002-06-04,1040.68994140625,1072.8567103567384,-140.87532640437945,34.03333294041544,10.208383253861978,-2.3186943920443635,-3.8671655678513104,-2.011117538919263,-0.9041748641891396,-0.14607874382733452,-1.0738680668343856,1049.9000244140625
2002-06-05,1049.9000244140625,1072.3940987046763,-141.40801009882165,34.16930583450095,10.235058139443783,-2.330720642011998,-3.8950678232077607,-2.0189591577627124,-0.9069043305275508,-0.14836262944886483,-1.0786562031971774,1029.1500244140625
2002-06-06,1029.1500244140625,1071.9299568295442,-141.9459701645892,34.30426590910981,10.254582587067487,-2.343014687184722,-3.926807234645143,-2.02704732708393,-0.9101378450741395,-0.15062365320725285,-1.0838950176253133,1027.530029296875
2002-06-07,1027.530029296875,1071.4715258246579,-142.46423854448875,34.443005877463925,10.300792832447195,-2.3543093070459777,-3.9442261846317495,-2.0342153574954516,-0.9114902260983266,-0.15296999860043523,-1.087451878615702,1030.739990234375
2002-06-10,1030.739990234375,1071.011564596702,-142.98778329571314,34.580733026341235,10.339852639868727,-2.365871722112312,-3.9654822906992844,-2.041629938384735,-0.9133466553306917,-0.1552934821304728,-1.091459417671433,1013.5999755859376
2002-06-11,1013.5999755859376,1070.5500731456755,-143.51660441826385,34.71744735574214,10.371762009332194,-2.3777019323837587,-3.990575552847809,-2.049291069751802,-0.915707132771241,-0.15759410379737207,-1.0959176347925177,1020.260009765625
2002-06-12,1020.260009765625,1070.0889917166858,-144.04401174137763,34.85443306930353,10.405587332871981,-2.3894603871462343,-4.014640652123152,-2.056886138117437,-0.9179325509014564,-0.15990085128203196,-1.1002550930899357,1009.5599975585938
2002-06-13,1009.5599975585938,1069.6336211579396,-144.55172737862608,34.995198676610926,10.466098454168039,-2.400219416597299,-4.024385289947794,-2.063561067573412,-0.9182768355092747,-0.1622929204014986,-1.1029105979496232,1007.27001953125
2002-06-14,1007.27001953125,1069.1767203761246,-145.0647193871987,35.134951464441315,10.51945913750582,-2.4112462412534286,-4.03796708385336,-2.070482547507141,-0.9191251683252722,-0.16466212765781701,-1.1060167808746504,1036.1700439453125
2002-06-17,1036.1700439453125,1068.7182893712395,-145.58298776709688,35.2736914327951,10.565669382885474,-2.422540861114654,-4.05538603383989,-2.077650577918643,-0.9204775493494514,-0.16700847305099387,-1.1095736418650264,1037.1400146484375
