date,AdjClose,Approx,D1,D2,D3,D4,D5,D6,Target
2012-01-13,1289.0899658203125,1356.9623319329257,-7.375880938307349,-0.2999039850914675,1.4444001282423584,0.1735501782110579,0.19551334037566684,0.37779925793040287,1293.6700439453125
2012-01-17,1293.6700439453125,1359.462371738136,-7.472123933049385,-0.2556893849037323,1.5087543676293604,0.17145032239679145,0.21673226677315022,0.3946407872886932,1308.0400390625
2012-01-18,1308.0400390625,1361.69913660413,-7.327363972944398,-0.0853220995135985,1.548260357294408,0.15352414762266436,0.2269470848956839,0.38111339528043936,1314.5
2012-01-19,1314.5,1363.6726265309137,-6.941601057991979,0.21119787107941074,1.562918097237612,0.11977165388862655,0.2261577947432966,0.33721708190560346,1315.3800048828125
2012-01-20,1315.3800048828125,1365.7166607650418,-6.620414690165044,0.4739153315487835,1.5842339056270611,0.09025980953911088,0.22831704651659188,0.3014580964860135,1316.0
2012-01-23,1316.0,1367.4974200599675,-6.058225367488957,0.8627854772222955,1.5807014642946973,0.044921646229539126,0.21947219001495197,0.23533018969964253,1314.6500244140625
2012-01-24,1314.6500244140625,1369.3487236622357,-5.560612591939176,1.217853112771643,1.5838270914086074,0.0038241323045522246,0.213575875439015,0.17733961086861638,1326.06005859375
2012-01-25,1326.06005859375,1371.2705715718519,-5.127576363514311,1.5391182381978203,1.5936107869688008,-0.03303273223596491,0.21062810278876454,0.12748635999277275,1318.4300537109375
2012-01-26,1318.4300537109375,1373.1735171912796,-4.677236901438272,1.8694407189129605,1.6016104584656465,-0.07102587535435535,0.20689027071068544,0.07545271866289935,1316.3299560546875
2012-01-27,1316.3299560546875,1376.059018260225,-5.126332711628432,1.728954968939953,1.7023450604042547,-0.049954392017562285,0.24422032980683028,0.136757434844393,1313.010009765625
2012-01-30,1313.010009765625,1378.681244389948,-5.334425566970585,1.714621904169677,1.7782314126207024,-0.04470922764067819,0.2705462806279484,0.16769322965920969,1312.4100341796875
2012-01-31,1312.4100341796875,1381.0401955804564,-5.301515467465316,1.8264415246020933,1.8292695151152034,-0.055290382223688386,0.2858681231741136,0.168260103107436,1324.0899658203125
2012-02-01,1324.0899658203125,1383.4696910783096,-5.333181915084805,1.9044586349113002,1.8869656860559023,-0.06163088742222832,0.304138507645937,0.17696430451081938,1325.5400390625
2012-02-02,1325.5400390625,1385.6359116369567,-5.123845407856497,2.1086284304237566,1.919813607274824,-0.08379771158071925,0.31140478384285475,0.15529958454758344,1344.9000244140625
2012-02-03,1344.9000244140625,1387.8726765029467,-4.979085447753409,2.2789957158126652,1.9593195969399357,-0.10172388635470098,0.32161960196543443,0.14177219253955786,1344.3299560546875
2012-02-06,1344.3299560546875,1390.1799856762862,-4.898902034775136,2.4155604910785042,2.005483655051348,-0.11540941174422371,0.3347829620137049,0.13638212848670478,1347.050048828125
2012-02-07,1347.050048828125,1392.468392559436,-4.801415388144994,2.5611826216336575,2.049863689099334,-0.13023121571166438,0.3471562626341125,0.1288116739797335,1349.9599609375
2012-02-08,1349.9599609375,1394.4935245033912,-4.462925786665693,2.8329574373932687,2.0693954734256863,-0.16087933863918968,0.3485254549796401,0.09087229810599556,1351.949951171875
2012-02-09,1351.949951171875,1396.5892007546863,-4.189012732312241,3.0709297430288696,2.095585326198217,-0.18728681218215257,0.35284318925083497,0.06107025018754085,1342.6400146484375
2012-02-10,1342.6400146484375,1398.7554213133276,-3.9796762250838738,3.2750995385411272,2.1284332474170005,-0.20945363634062703,0.3601094654477091,0.03940553022428589,1351.77001953125
